col:taxonID	col:gazetteer	col:area
urn:lsid:nmbe.ch:spidersp:032795	text	India, Indonesia (Sumatra)
urn:lsid:nmbe.ch:spidersp:047695	text	Australia
urn:lsid:nmbe.ch:spidersp:038398	text	Tanzania
urn:lsid:nmbe.ch:spidersp:016730	text	Equatorial Guinea (Bioko)
urn:lsid:nmbe.ch:spidersp:040150	text	China
urn:lsid:nmbe.ch:spidersp:017822	text	Papua New Guinea (Bismarck Arch.)
urn:lsid:nmbe.ch:spidersp:026386	text	Australia (South Australia, Victoria)
urn:lsid:nmbe.ch:spidersp:021443	text	Japan
urn:lsid:nmbe.ch:spidersp:046987	text	Australia (Northern Territory)
urn:lsid:nmbe.ch:spidersp:045702	text	Mexico
urn:lsid:nmbe.ch:spidersp:013162	text	Ivory Coast, Nigeria, Ethiopia
urn:lsid:nmbe.ch:spidersp:038232	text	China
urn:lsid:nmbe.ch:spidersp:009996	text	Turkey, Ukraine
urn:lsid:nmbe.ch:spidersp:017988	text	Venezuela
urn:lsid:nmbe.ch:spidersp:008684	text	Australia (Queensland), Vanuatu, Samoa, New Caledonia
urn:lsid:nmbe.ch:spidersp:044810	text	Laos
urn:lsid:nmbe.ch:spidersp:024211	text	USA
urn:lsid:nmbe.ch:spidersp:002289	text	Congo
urn:lsid:nmbe.ch:spidersp:051311	text	Brazil
urn:lsid:nmbe.ch:spidersp:007571	text	Turkey, Cyprus, Israel, Azerbaijan, Iran
urn:lsid:nmbe.ch:spidersp:031910	text	Portugal, Spain, France (Corsica), Italy (Sardinia)
urn:lsid:nmbe.ch:spidersp:035400	text	Panama
urn:lsid:nmbe.ch:spidersp:048130	text	Iran
urn:lsid:nmbe.ch:spidersp:019095	text	Mozambique
urn:lsid:nmbe.ch:spidersp:003861	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:002773	text	Chile, Argentina, Peru
urn:lsid:nmbe.ch:spidersp:029423	text	New Guinea
urn:lsid:nmbe.ch:spidersp:021013	text	New Zealand
urn:lsid:nmbe.ch:spidersp:013498	text	Martinique, St. Vincent
urn:lsid:nmbe.ch:spidersp:040500	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:016360	text	Panama to Argentina
urn:lsid:nmbe.ch:spidersp:025050	text	Peru
urn:lsid:nmbe.ch:spidersp:022795	text	Kosovo, North Macedonia, Bulgaria
urn:lsid:nmbe.ch:spidersp:023887	text	Ecuador
urn:lsid:nmbe.ch:spidersp:044543	text	Nigeria
urn:lsid:nmbe.ch:spidersp:012323	text	Europe, Georgia
urn:lsid:nmbe.ch:spidersp:039073	text	Venezuela
urn:lsid:nmbe.ch:spidersp:043286	text	Vietnam
urn:lsid:nmbe.ch:spidersp:007822	text	Africa, Yemen, Saudi Arabia, Iraq
urn:lsid:nmbe.ch:spidersp:036386	text	Portugal
urn:lsid:nmbe.ch:spidersp:031443	text	Vietnam
urn:lsid:nmbe.ch:spidersp:048999	text	Bolivia
urn:lsid:nmbe.ch:spidersp:028398	text	Spain, Greece, North Africa
urn:lsid:nmbe.ch:spidersp:050150	text	Uruguay, Argentina
urn:lsid:nmbe.ch:spidersp:006730	text	Japan
urn:lsid:nmbe.ch:spidersp:035953	text	Jamaica
urn:lsid:nmbe.ch:spidersp:052497	text	Malaysia (Peninsula)
urn:lsid:nmbe.ch:spidersp:003532	text	Costa Rica
urn:lsid:nmbe.ch:spidersp:028662	text	Colombia, Venezuela
urn:lsid:nmbe.ch:spidersp:029970	text	Ethiopia
urn:lsid:nmbe.ch:spidersp:033184	text	Brazil
urn:lsid:nmbe.ch:spidersp:034641	text	USA
urn:lsid:nmbe.ch:spidersp:049371	text	Mexico
urn:lsid:nmbe.ch:spidersp:039589	text	Thailand
urn:lsid:nmbe.ch:spidersp:041741	text	China
urn:lsid:nmbe.ch:spidersp:046084	text	Falkland Is.
urn:lsid:nmbe.ch:spidersp:020252	text	Guyana to Argentina
urn:lsid:nmbe.ch:spidersp:027597	text	Egypt, Israel
urn:lsid:nmbe.ch:spidersp:040853	text	Brazil
urn:lsid:nmbe.ch:spidersp:039423	text	USA
urn:lsid:nmbe.ch:spidersp:012773	text	Kenya
urn:lsid:nmbe.ch:spidersp:044113	text	Portugal
urn:lsid:nmbe.ch:spidersp:025400	text	Thailand
urn:lsid:nmbe.ch:spidersp:013861	text	Philippines
urn:lsid:nmbe.ch:spidersp:009095	text	Korea, Japan
urn:lsid:nmbe.ch:spidersp:003498	text	Brazil
urn:lsid:nmbe.ch:spidersp:006360	text	Vanuatu, New Caledonia
urn:lsid:nmbe.ch:spidersp:050500	text	Peru
urn:lsid:nmbe.ch:spidersp:031013	text	French Guiana
urn:lsid:nmbe.ch:spidersp:007988	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:018684	text	Europe, Turkey, Caucasus, Russia (Europe to South Siberia), Iran, Japan
urn:lsid:nmbe.ch:spidersp:049721	text	China
urn:lsid:nmbe.ch:spidersp:034211	text	Guyana
urn:lsid:nmbe.ch:spidersp:048833	text	China
urn:lsid:nmbe.ch:spidersp:028232	text	Jamaica
urn:lsid:nmbe.ch:spidersp:019996	text	Europe, North Africa to Middle East, Turkey, Caucasus, Kazakhstan, China
urn:lsid:nmbe.ch:spidersp:003162	text	French Guiana
urn:lsid:nmbe.ch:spidersp:020602	text	Myanmar
urn:lsid:nmbe.ch:spidersp:012289	text	Morocco
urn:lsid:nmbe.ch:spidersp:017571	text	Syria
urn:lsid:nmbe.ch:spidersp:041311	text	Iran
urn:lsid:nmbe.ch:spidersp:021910	text	Equatorial Guinea (Bioko)
urn:lsid:nmbe.ch:spidersp:043402	text	Australia (New South Wales, Victoria)
urn:lsid:nmbe.ch:spidersp:022111	text	Spain, France
urn:lsid:nmbe.ch:spidersp:009241	text	New Guinea
urn:lsid:nmbe.ch:spidersp:001671	text	Bolivia, Brazil
urn:lsid:nmbe.ch:spidersp:004189	text	Borneo
urn:lsid:nmbe.ch:spidersp:000963	text	New Zealand
urn:lsid:nmbe.ch:spidersp:036502	text	China
urn:lsid:nmbe.ch:spidersp:033700	text	India
urn:lsid:nmbe.ch:spidersp:018450	text	India
urn:lsid:nmbe.ch:spidersp:032812	text	Papua New Guinea (New Britain)
urn:lsid:nmbe.ch:spidersp:052213	text	Britain
urn:lsid:nmbe.ch:spidersp:004473	text	Turkmenistan
urn:lsid:nmbe.ch:spidersp:027313	text	Russia (South Siberia), Mongolia, China
urn:lsid:nmbe.ch:spidersp:047912	text	Madagascar
urn:lsid:nmbe.ch:spidersp:046600	text	South Africa
urn:lsid:nmbe.ch:spidersp:010060	text	Europe
urn:lsid:nmbe.ch:spidersp:015798	text	Laos, Malaysia to Australia (Northern Territory)
urn:lsid:nmbe.ch:spidersp:009611	text	France, Spain
urn:lsid:nmbe.ch:spidersp:022541	text	USA
urn:lsid:nmbe.ch:spidersp:045885	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:014920	text	Central Africa
urn:lsid:nmbe.ch:spidersp:025284	text	Australia (New South Wales)
urn:lsid:nmbe.ch:spidersp:015632	text	Colombia to Argentina
urn:lsid:nmbe.ch:spidersp:043052	text	Brazil
urn:lsid:nmbe.ch:spidersp:044797	text	Kazakhstan
urn:lsid:nmbe.ch:spidersp:008903	text	Peru
urn:lsid:nmbe.ch:spidersp:031697	text	Brazil
urn:lsid:nmbe.ch:spidersp:036152	text	Venezuela
urn:lsid:nmbe.ch:spidersp:050384	text	Iran
urn:lsid:nmbe.ch:spidersp:030985	text	India
urn:lsid:nmbe.ch:spidersp:001221	text	Italy
urn:lsid:nmbe.ch:spidersp:004023	text	Brazil
urn:lsid:nmbe.ch:spidersp:052643	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:034495	text	India
urn:lsid:nmbe.ch:spidersp:018000	text	USA, Canada, Mexico
urn:lsid:nmbe.ch:spidersp:033350	text	Turkmenistan
urn:lsid:nmbe.ch:spidersp:046250	text	China
urn:lsid:nmbe.ch:spidersp:026851	text	India (Andaman Is.)
urn:lsid:nmbe.ch:spidersp:041595	text	Cuba
urn:lsid:nmbe.ch:spidersp:027743	text	Tunisia
urn:lsid:nmbe.ch:spidersp:020086	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:022812	text	Japan
urn:lsid:nmbe.ch:spidersp:014473	text	Brazil
urn:lsid:nmbe.ch:spidersp:042213	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:008450	text	Egypt, Israel, Syria
urn:lsid:nmbe.ch:spidersp:023700	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:000060	text	Malaysia (mainland)
urn:lsid:nmbe.ch:spidersp:005798	text	Kenya
urn:lsid:nmbe.ch:spidersp:037313	text	Malaysia (Borneo)
urn:lsid:nmbe.ch:spidersp:019241	text	Mexico, Guatemala
urn:lsid:nmbe.ch:spidersp:032111	text	Russia (Middle Siberia to Far East), Kazakhstan, Mongolia, Japan
urn:lsid:nmbe.ch:spidersp:005262	text	South Africa
urn:lsid:nmbe.ch:spidersp:053402	text	Peru
urn:lsid:nmbe.ch:spidersp:010963	text	Indonesia (Java)
urn:lsid:nmbe.ch:spidersp:026502	text	South Africa
urn:lsid:nmbe.ch:spidersp:011671	text	Czechia, Slovakia
urn:lsid:nmbe.ch:spidersp:047011	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:014189	text	Yemen (Socotra)
urn:lsid:nmbe.ch:spidersp:024495	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:043951	text	China
urn:lsid:nmbe.ch:spidersp:008000	text	North America, Russia (Europe to Far East), Kazakhstan
urn:lsid:nmbe.ch:spidersp:045186	text	Malaysia
urn:lsid:nmbe.ch:spidersp:042643	text	China
urn:lsid:nmbe.ch:spidersp:014023	text	Spain
urn:lsid:nmbe.ch:spidersp:037743	text	Peru
urn:lsid:nmbe.ch:spidersp:030086	text	India
urn:lsid:nmbe.ch:spidersp:000430	text	Cameroon
urn:lsid:nmbe.ch:spidersp:036851	text	Yemen
urn:lsid:nmbe.ch:spidersp:051595	text	Indonesia (Sulawesi)
urn:lsid:nmbe.ch:spidersp:053052	text	Cambodia
urn:lsid:nmbe.ch:spidersp:005632	text	Myanmar
urn:lsid:nmbe.ch:spidersp:018903	text	USA, Mexico
urn:lsid:nmbe.ch:spidersp:032541	text	Namibia
urn:lsid:nmbe.ch:spidersp:019611	text	Mexico
urn:lsid:nmbe.ch:spidersp:004920	text	Indonesia (Java)
urn:lsid:nmbe.ch:spidersp:035284	text	St. Helena
urn:lsid:nmbe.ch:spidersp:040384	text	Guyana, Brazil
urn:lsid:nmbe.ch:spidersp:020985	text	USA
urn:lsid:nmbe.ch:spidersp:047441	text	Ecuador, Colombia, Brazil
urn:lsid:nmbe.ch:spidersp:011221	text	Canary Is.
urn:lsid:nmbe.ch:spidersp:021697	text	New Zealand
urn:lsid:nmbe.ch:spidersp:026152	text	Samoa, Fiji
urn:lsid:nmbe.ch:spidersp:035791	text	Tanzania
urn:lsid:nmbe.ch:spidersp:030069	text	India
urn:lsid:nmbe.ch:spidersp:032054	text	Europe, North Africa, Turkey, Caucasus, Russia (Europe to Middle Siberia), Afghanistan
urn:lsid:nmbe.ch:spidersp:019304	text	Kazakhstan
urn:lsid:nmbe.ch:spidersp:034883	text	India
urn:lsid:nmbe.ch:spidersp:053547	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:005327	text	New Zealand
urn:lsid:nmbe.ch:spidersp:026447	text	Mexico
urn:lsid:nmbe.ch:spidersp:041983	text	Philippines
urn:lsid:nmbe.ch:spidersp:010826	text	Russia (Middle Siberia to Far East), Mongolia, Canada
urn:lsid:nmbe.ch:spidersp:021382	text	Japan
urn:lsid:nmbe.ch:spidersp:047154	text	Colombia
urn:lsid:nmbe.ch:spidersp:040691	text	India
urn:lsid:nmbe.ch:spidersp:038459	text	Venezuela
urn:lsid:nmbe.ch:spidersp:045169	text	Indonesia (Sumatra)
urn:lsid:nmbe.ch:spidersp:013709	text	China, Japan
urn:lsid:nmbe.ch:spidersp:042356	text	Brazil
urn:lsid:nmbe.ch:spidersp:014536	text	Paraguay
urn:lsid:nmbe.ch:spidersp:022957	text	Chile, Argentina, Falkland Is.
urn:lsid:nmbe.ch:spidersp:045493	text	Philippines
urn:lsid:nmbe.ch:spidersp:023645	text	Europe to Central Asia, Iran
urn:lsid:nmbe.ch:spidersp:008515	text	Vietnam
urn:lsid:nmbe.ch:spidersp:024180	text	Portugal, Spain, France
urn:lsid:nmbe.ch:spidersp:021678	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:051080	text	China
urn:lsid:nmbe.ch:spidersp:029248	text	Philippines
urn:lsid:nmbe.ch:spidersp:002118	text	US Virgin Islands (St. Thomas)
urn:lsid:nmbe.ch:spidersp:000125	text	USA
urn:lsid:nmbe.ch:spidersp:049849	text	Bolivia, Brazil
urn:lsid:nmbe.ch:spidersp:030593	text	Guatemala
urn:lsid:nmbe.ch:spidersp:037256	text	Thailand
urn:lsid:nmbe.ch:spidersp:018846	text	India
urn:lsid:nmbe.ch:spidersp:005777	text	Taiwan, Japan (Ryukyu Is.)
urn:lsid:nmbe.ch:spidersp:053117	text	Iran
urn:lsid:nmbe.ch:spidersp:004865	text	China (Yongxing Is. = Woody Is.), Thailand, Indonesia, Philippines. Introduced to USA, Mexico, Panama, Ecuador, Seychelles, Pacific Is.
urn:lsid:nmbe.ch:spidersp:030439	text	Europe, Turkey, Caucasus
urn:lsid:nmbe.ch:spidersp:019754	text	India
urn:lsid:nmbe.ch:spidersp:032404	text	Japan
urn:lsid:nmbe.ch:spidersp:006858	text	USA, Mexico
urn:lsid:nmbe.ch:spidersp:011364	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:047504	text	Botswana, Zambia
urn:lsid:nmbe.ch:spidersp:013359	text	Mongolia
urn:lsid:nmbe.ch:spidersp:045539	text	Kenya
urn:lsid:nmbe.ch:spidersp:038009	text	New Caledonia
urn:lsid:nmbe.ch:spidersp:026017	text	Mexico
urn:lsid:nmbe.ch:spidersp:008145	text	Brazil
urn:lsid:nmbe.ch:spidersp:041829	text	China
urn:lsid:nmbe.ch:spidersp:043814	text	Brazil
urn:lsid:nmbe.ch:spidersp:021228	text	France, Italy
urn:lsid:nmbe.ch:spidersp:014166	text	Hawaii
urn:lsid:nmbe.ch:spidersp:037606	text	Hawaii
urn:lsid:nmbe.ch:spidersp:036914	text	Argentina
urn:lsid:nmbe.ch:spidersp:002548	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:029618	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:000575	text	South Africa
urn:lsid:nmbe.ch:spidersp:034929	text	Singapore
urn:lsid:nmbe.ch:spidersp:033645	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:034180	text	Iran, Afghanistan, India
urn:lsid:nmbe.ch:spidersp:031678	text	Panama
urn:lsid:nmbe.ch:spidersp:004536	text	France
urn:lsid:nmbe.ch:spidersp:052356	text	Venezuela
urn:lsid:nmbe.ch:spidersp:032957	text	India (Andaman Is.)
urn:lsid:nmbe.ch:spidersp:020593	text	Guatemala, Costa Rica
urn:lsid:nmbe.ch:spidersp:047857	text	Madagascar
urn:lsid:nmbe.ch:spidersp:027256	text	Hungary, Serbia, Turkey to China
urn:lsid:nmbe.ch:spidersp:041080	text	Mexico
urn:lsid:nmbe.ch:spidersp:012118	text	Ethiopia
urn:lsid:nmbe.ch:spidersp:044778	text	Cameroon
urn:lsid:nmbe.ch:spidersp:010125	text	Korea, Japan
urn:lsid:nmbe.ch:spidersp:046745	text	China
urn:lsid:nmbe.ch:spidersp:044282	text	China
urn:lsid:nmbe.ch:spidersp:024883	text	El Salvador
urn:lsid:nmbe.ch:spidersp:015327	text	Europe, Turkey, Russia (Europe to Far East), Central Asia, China, Iran?
urn:lsid:nmbe.ch:spidersp:043547	text	China
urn:lsid:nmbe.ch:spidersp:025791	text	Israel, Saudi Arabia, United Arab Emirates, Iran
urn:lsid:nmbe.ch:spidersp:020069	text	Caribbean
urn:lsid:nmbe.ch:spidersp:009304	text	USA
urn:lsid:nmbe.ch:spidersp:022054	text	India to China
urn:lsid:nmbe.ch:spidersp:001734	text	Mexico
urn:lsid:nmbe.ch:spidersp:050691	text	Australia (South Australia)
urn:lsid:nmbe.ch:spidersp:003709	text	China
urn:lsid:nmbe.ch:spidersp:028459	text	Brazil
urn:lsid:nmbe.ch:spidersp:036447	text	Sweden, Finland, Russia (Europe to South Siberia)
urn:lsid:nmbe.ch:spidersp:051983	text	India
urn:lsid:nmbe.ch:spidersp:000826	text	New Zealand
urn:lsid:nmbe.ch:spidersp:031382	text	New Guinea, Australia (Northern Australia)
urn:lsid:nmbe.ch:spidersp:052706	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:004166	text	Virgin Is., Colombia
urn:lsid:nmbe.ch:spidersp:033215	text	Borneo
urn:lsid:nmbe.ch:spidersp:018145	text	Mozambique
urn:lsid:nmbe.ch:spidersp:051829	text	Venezuela, Brazil, Argentina
urn:lsid:nmbe.ch:spidersp:053814	text	India
urn:lsid:nmbe.ch:spidersp:031228	text	Mexico to Brazil
urn:lsid:nmbe.ch:spidersp:026914	text	Brazil
urn:lsid:nmbe.ch:spidersp:039618	text	China
urn:lsid:nmbe.ch:spidersp:044328	text	Laos
urn:lsid:nmbe.ch:spidersp:012548	text	Canary Is.
urn:lsid:nmbe.ch:spidersp:046315	text	Mexico
urn:lsid:nmbe.ch:spidersp:010575	text	USA
urn:lsid:nmbe.ch:spidersp:024929	text	India, Myanmar, Thailand, Indonesia (Borneo, Sulawesi)
urn:lsid:nmbe.ch:spidersp:027606	text	Yemen
urn:lsid:nmbe.ch:spidersp:014865	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:020439	text	Ivory Coast
urn:lsid:nmbe.ch:spidersp:022404	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:009754	text	Central Europe
urn:lsid:nmbe.ch:spidersp:016858	text	India, Sri Lanka, China, Japan
urn:lsid:nmbe.ch:spidersp:008846	text	Colombia
urn:lsid:nmbe.ch:spidersp:043117	text	China (Hainan)
urn:lsid:nmbe.ch:spidersp:036017	text	Greece
urn:lsid:nmbe.ch:spidersp:001364	text	New Caledonia
urn:lsid:nmbe.ch:spidersp:028009	text	USA
urn:lsid:nmbe.ch:spidersp:003359	text	Bolivia, Chile
urn:lsid:nmbe.ch:spidersp:016788	text	Peru, Brazil, Guyana, French Guiana
urn:lsid:nmbe.ch:spidersp:045610	text	China
urn:lsid:nmbe.ch:spidersp:013070	text	French Guiana
urn:lsid:nmbe.ch:spidersp:009884	text	USA
urn:lsid:nmbe.ch:spidersp:008796	text	New Zealand
urn:lsid:nmbe.ch:spidersp:044902	text	China
urn:lsid:nmbe.ch:spidersp:024303	text	Spain, France (Corsica), Italy (Sardinia), North Macedonia?
urn:lsid:nmbe.ch:spidersp:051203	text	Philippines (Luzon)
urn:lsid:nmbe.ch:spidersp:007463	text	USA
urn:lsid:nmbe.ch:spidersp:031802	text	China, Korea, Japan
urn:lsid:nmbe.ch:spidersp:030710	text	Bhutan, China, Taiwan
urn:lsid:nmbe.ch:spidersp:035512	text	Spain
urn:lsid:nmbe.ch:spidersp:048022	text	Ecuador
urn:lsid:nmbe.ch:spidersp:019187	text	Karakorum
urn:lsid:nmbe.ch:spidersp:003973	text	Brazil
urn:lsid:nmbe.ch:spidersp:007199	text	Thailand
urn:lsid:nmbe.ch:spidersp:002661	text	Peru, Brazil
urn:lsid:nmbe.ch:spidersp:029531	text	Indonesia (Sumatra)
urn:lsid:nmbe.ch:spidersp:021101	text	Mexico, Costa Rica
urn:lsid:nmbe.ch:spidersp:040412	text	Australia (Northern Territory)
urn:lsid:nmbe.ch:spidersp:016272	text	Japan
urn:lsid:nmbe.ch:spidersp:023096	text	USA
urn:lsid:nmbe.ch:spidersp:039862	text	Congo
urn:lsid:nmbe.ch:spidersp:024753	text	Ethiopia
urn:lsid:nmbe.ch:spidersp:042585	text	Venezuela
urn:lsid:nmbe.ch:spidersp:025841	text	Indonesia (Sulawesi)
urn:lsid:nmbe.ch:spidersp:038770	text	China
urn:lsid:nmbe.ch:spidersp:013420	text	USA
urn:lsid:nmbe.ch:spidersp:045240	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:048188	text	India
urn:lsid:nmbe.ch:spidersp:030340	text	Thailand to Australia (mainland, Lord Howe Is.)
urn:lsid:nmbe.ch:spidersp:050941	text	Philippines (Luzon)
urn:lsid:nmbe.ch:spidersp:037485	text	Yemen, Kenya
urn:lsid:nmbe.ch:spidersp:007033	text	Brazil
urn:lsid:nmbe.ch:spidersp:051653	text	Portugal
urn:lsid:nmbe.ch:spidersp:029161	text	Madagascar
urn:lsid:nmbe.ch:spidersp:002231	text	Ecuador
urn:lsid:nmbe.ch:spidersp:033995	text	Ethiopia
urn:lsid:nmbe.ch:spidersp:053394	text	China
urn:lsid:nmbe.ch:spidersp:048472	text	Vietnam
urn:lsid:nmbe.ch:spidersp:035142	text	Nepal
urn:lsid:nmbe.ch:spidersp:032687	text	Russia (Far East)
urn:lsid:nmbe.ch:spidersp:047787	text	Malaysia
urn:lsid:nmbe.ch:spidersp:016622	text	Hispaniola
urn:lsid:nmbe.ch:spidersp:040042	text	India
urn:lsid:nmbe.ch:spidersp:026294	text	Australia (Queensland, New South Wales, Victoria)
urn:lsid:nmbe.ch:spidersp:017930	text	USA
urn:lsid:nmbe.ch:spidersp:046895	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:021551	text	New Zealand
urn:lsid:nmbe.ch:spidersp:017199	text	Russia (Middle to north-eastern Siberia)
urn:lsid:nmbe.ch:spidersp:039531	text	Brazil
urn:lsid:nmbe.ch:spidersp:012661	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:044001	text	Peru
urn:lsid:nmbe.ch:spidersp:025512	text	India
urn:lsid:nmbe.ch:spidersp:009187	text	New Zealand
urn:lsid:nmbe.ch:spidersp:006272	text	USA, Mexico
urn:lsid:nmbe.ch:spidersp:050412	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:031101	text	Uruguay
urn:lsid:nmbe.ch:spidersp:018796	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:049633	text	Brazil
urn:lsid:nmbe.ch:spidersp:034303	text	Panama
urn:lsid:nmbe.ch:spidersp:048921	text	Brazil
urn:lsid:nmbe.ch:spidersp:006788	text	USA to Panama, Cuba
urn:lsid:nmbe.ch:spidersp:019884	text	China
urn:lsid:nmbe.ch:spidersp:003070	text	USA
urn:lsid:nmbe.ch:spidersp:017463	text	Kazakhstan
urn:lsid:nmbe.ch:spidersp:041203	text	China
urn:lsid:nmbe.ch:spidersp:021802	text	New Zealand
urn:lsid:nmbe.ch:spidersp:022687	text	Russia (Kurile Is.), Japan
urn:lsid:nmbe.ch:spidersp:044451	text	Peru
urn:lsid:nmbe.ch:spidersp:012231	text	Russia (Middle Siberia to Far East), Mongolia
urn:lsid:nmbe.ch:spidersp:039161	text	Brazil
urn:lsid:nmbe.ch:spidersp:043394	text	Mexico
urn:lsid:nmbe.ch:spidersp:036294	text	Papua New Guinea (Bismarck Arch.)
urn:lsid:nmbe.ch:spidersp:007930	text	Madagascar
urn:lsid:nmbe.ch:spidersp:049799	text	India
urn:lsid:nmbe.ch:spidersp:031551	text	Brazil
urn:lsid:nmbe.ch:spidersp:050042	text	Venezuela
urn:lsid:nmbe.ch:spidersp:006622	text	Tanzania
urn:lsid:nmbe.ch:spidersp:052585	text	China
urn:lsid:nmbe.ch:spidersp:035841	text	Guatemala
urn:lsid:nmbe.ch:spidersp:003420	text	Montenegro, Albania
urn:lsid:nmbe.ch:spidersp:028770	text	Madagascar
urn:lsid:nmbe.ch:spidersp:033096	text	Kenya, Tanzania
urn:lsid:nmbe.ch:spidersp:034753	text	Angola, São Tomé and Príncipe
urn:lsid:nmbe.ch:spidersp:049263	text	Malaysia (Borneo), Indonesia (Java)
urn:lsid:nmbe.ch:spidersp:041653	text	Zimbabwe
urn:lsid:nmbe.ch:spidersp:017033	text	USA to Argentina
urn:lsid:nmbe.ch:spidersp:046196	text	China
urn:lsid:nmbe.ch:spidersp:040941	text	China
urn:lsid:nmbe.ch:spidersp:027485	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:034246	text	New Guinea, Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:049776	text	Australia (New South Wales)
urn:lsid:nmbe.ch:spidersp:033583	text	Southern Africa
urn:lsid:nmbe.ch:spidersp:003135	text	Thailand
urn:lsid:nmbe.ch:spidersp:028265	text	China, Korea
urn:lsid:nmbe.ch:spidersp:001108	text	Chile
urn:lsid:nmbe.ch:spidersp:048864	text	Brazil
urn:lsid:nmbe.ch:spidersp:052090	text	Korea
urn:lsid:nmbe.ch:spidersp:009538	text	Russia (Europe to Far East), Japan, Canada
urn:lsid:nmbe.ch:spidersp:022668	text	New Zealand
urn:lsid:nmbe.ch:spidersp:027190	text	Alps (France, Italy, Switzerland, Austria)
urn:lsid:nmbe.ch:spidersp:020655	text	Guatemala, Costa Rica
urn:lsid:nmbe.ch:spidersp:046483	text	Mexico
urn:lsid:nmbe.ch:spidersp:021947	text	Kenya
urn:lsid:nmbe.ch:spidersp:041346	text	Madagascar
urn:lsid:nmbe.ch:spidersp:017526	text	Botswana
urn:lsid:nmbe.ch:spidersp:046179	text	China
urn:lsid:nmbe.ch:spidersp:010719	text	USA
urn:lsid:nmbe.ch:spidersp:043681	text	China
urn:lsid:nmbe.ch:spidersp:044144	text	Botswana, Zimbabwe
urn:lsid:nmbe.ch:spidersp:012724	text	USA
urn:lsid:nmbe.ch:spidersp:039474	text	Spain (Majorca)
urn:lsid:nmbe.ch:spidersp:022392	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:013836	text	Indonesia (Java)
urn:lsid:nmbe.ch:spidersp:042993	text	Australia (Tasmania)
urn:lsid:nmbe.ch:spidersp:025457	text	Venezuela
urn:lsid:nmbe.ch:spidersp:050557	text	Brazil
urn:lsid:nmbe.ch:spidersp:006337	text	Panama to Bolivia
urn:lsid:nmbe.ch:spidersp:037893	text	Australia (Queensland, New South Wales)
urn:lsid:nmbe.ch:spidersp:031044	text	Madagascar
urn:lsid:nmbe.ch:spidersp:018329	text	Congo
urn:lsid:nmbe.ch:spidersp:033079	text	Russia (Middle and South Siberia, Far East), Mongolia, China
urn:lsid:nmbe.ch:spidersp:036781	text	Brazil, Paraguay, Argentina
urn:lsid:nmbe.ch:spidersp:037939	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:028635	text	USA, Bahama Is., Cuba
urn:lsid:nmbe.ch:spidersp:003565	text	Mexico
urn:lsid:nmbe.ch:spidersp:001558	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:035904	text	Indonesia (Sulawesi)
urn:lsid:nmbe.ch:spidersp:049326	text	Brazil
urn:lsid:nmbe.ch:spidersp:034616	text	USA
urn:lsid:nmbe.ch:spidersp:029927	text	USA
urn:lsid:nmbe.ch:spidersp:018283	text	Cuba
urn:lsid:nmbe.ch:spidersp:017176	text	Southern Europe, North Africa, Central Asia
urn:lsid:nmbe.ch:spidersp:041716	text	Bulgaria
urn:lsid:nmbe.ch:spidersp:022238	text	Mediterranean
urn:lsid:nmbe.ch:spidersp:009168	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:040804	text	Brazil
urn:lsid:nmbe.ch:spidersp:042839	text	Nepal
urn:lsid:nmbe.ch:spidersp:009492	text	Japan
urn:lsid:nmbe.ch:spidersp:025007	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:010349	text	Mexico
urn:lsid:nmbe.ch:spidersp:046529	text	Argentina
